"RegionName","StateName","Metro","StateCodeFIPS","MunicipalCodeFIPS","avg_2019","avg_2022","price_changes"
"Brown County","WI","Green Bay, WI","55","009",197803.683996251,265843.888486965,0.343978449319495
"Buncombe County","NC","Asheville, NC","37","021",290382.29552075,404993.340811831,0.394690196540895
"Webb County","TX","Laredo, TX","48","479",156461.42616762,193350.501350038,0.235771052878541
"Madison County","IL","St. Louis, MO-IL","17","119",125238.72300402,156877.056270054,0.252624208448837
"Saint Johns County","FL","Jacksonville, FL","12","109",317931.317060111,489632.739139064,0.540058222847199
"Washington County","MN","Minneapolis-St. Paul-Bloomington, MN-WI","27","163",317530.488257323,410691.839082307,0.293393404004363
"Saint Tammany Parish","LA","New Orleans-Metairie, LA","22","103",223164.503544335,286489.198992084,0.283757920466814
"Marin County","CA","San Francisco-Oakland-Berkeley, CA","06","041",1111680.62271367,1499493.81208309,0.348853062152643
"Cherokee County","GA","Atlanta-Sandy Springs-Alpharetta, GA","13","057",275539.626697484,409481.845954732,0.486108734567983
"Kalamazoo County","MI","Kalamazoo-Portage, MI","26","077",173137.374036686,232571.473897224,0.343277124255943
"Weber County","UT","Ogden-Clearfield, UT","49","057",273579.830714589,452001.563136987,0.652174292075412
"Saint Clair County","IL","St. Louis, MO-IL","17","163",122058.361690393,148714.479076828,0.218388294069112
"Harford County","MD","Baltimore-Columbia-Towson, MD","24","025",288790.996439533,363265.805239216,0.257884801527309
"McLennan County","TX","Waco, TX","48","309",160203.496949765,241208.706695302,0.505639460360454
"Cumberland County","PA","Harrisburg-Carlisle, PA","42","041",213930.2550433,273972.725502522,0.28066376327682
"Jefferson County","TX","Beaumont-Port Arthur, TX","48","245",127807.239663269,152163.24904854,0.190568307784769
"Yakima County","WA","Yakima, WA","53","077",215517.841297259,317675.580737422,0.474010591537339
"Clay County","MO","Kansas City, MO-KS","29","047",196597.392958163,269249.411340933,0.369547211636887
"Chesapeake City","VA","Virginia Beach-Norfolk-Newport News, VA-NC","51","550",267861.95377682,347407.413202291,0.296964381480421
"Forsyth County","GA","Atlanta-Sandy Springs-Alpharetta, GA","13","117",357103.920917416,531458.992530269,0.488247429949597
"Washington County","AR","Fayetteville-Springdale-Rogers, AR","05","143",197139.187404323,288096.020632338,0.46138382949437
"Williamson County","TN","Nashville-Davidson--Murfreesboro--Franklin, TN","47","187",504926.254891564,813166.308632126,0.610465490266018
"Lafayette Parish","LA","Lafayette, LA","22","055",198260.23903676,225753.646742384,0.138673330765662
"Caddo Parish","LA","Shreveport-Bossier City, LA","22","017",115917.778868269,133184.278612446,0.148954715253808
"Warren County","OH","Cincinnati, OH-KY-IN","39","165",244221.127269078,330992.183236239,0.355297090540239
"Norfolk City","VA","Virginia Beach-Norfolk-Newport News, VA-NC","51","710",200314.121814677,263746.245252697,0.316663262996029
"Henry County","GA","Atlanta-Sandy Springs-Alpharetta, GA","13","151",194284.640437971,310443.225869342,0.597878376641187
"Union County","NC","Charlotte-Concord-Gastonia, NC-SC","37","179",264857.985338893,399923.450336292,0.509954286726823
"Arlington County","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","013",641156.670192925,756012.427546195,0.179138364603943
"Saratoga County","NY","Albany-Schenectady-Troy, NY","36","091",283783.890918702,356352.167524429,0.255716687690763
"Hays County","TX","Austin-Round Rock-Georgetown, TX","48","209",272629.111863678,448705.444345812,0.645845673921191
"Sussex County","DE","Salisbury, MD-DE","10","005",315015.102455563,453125.511942788,0.438424724435896
"Yavapai County","AZ","Prescott Valley-Prescott, AZ","04","025",321707.039487918,488865.576556796,0.519598630278514
"Lake County","OH","Cleveland-Elyria, OH","39","085",154169.619536561,196621.239491473,0.275356585055623
"Oneida County","NY","Utica-Rome, NY","36","065",133705.25894687,182318.690519899,0.363586533214416
"Smith County","TX","Tyler, TX","48","423",171759.677004436,238399.98453939,0.387985752518809
"Brazos County","TX","College Station-Bryan, TX","48","041",227694.288342971,271790.717839933,0.193665066514715
"Hinds County","MS","Jackson, MS","28","049",88613.1209235997,118145.327987828,0.333271266787797
"Montgomery County","AL","Montgomery, AL","01","101",106054.599555962,136176.714160977,0.284024594229132
"Mahoning County","OH","Youngstown-Warren-Boardman, OH-PA","39","099",94495.9013443382,133497.512228793,0.412733360173319
"Linn County","IA","Cedar Rapids, IA","19","113",159240.119432835,193744.611053299,0.216682151102112
"Barnstable County","MA","Barnstable Town, MA","25","001",430818.251650036,628851.520287686,0.459667778417421
"Canyon County","ID","Boise City, ID","16","027",235829.253498314,437731.301658512,0.856136569849426
"Baldwin County","AL","Daphne-Fairhope-Foley, AL","01","003",237852.29863458,348144.082574276,0.463698625461424
"Gaston County","NC","Charlotte-Concord-Gastonia, NC-SC","37","071",166726.093659403,263029.925865957,0.57761703697856
"Jefferson County","MO","St. Louis, MO-IL","29","099",181118.595248281,235845.491834958,0.30216056231916
"Richmond City","VA","Richmond, VA","51","760",223150.390928824,302367.943698262,0.35499625360148
"New Hanover County","NC","Wilmington, NC","37","129",252019.917548948,361332.577512246,0.433746114300932
"Whatcom County","WA","Bellingham, WA","53","073",390506.92226096,582487.755756686,0.491619540017867
"Tuscaloosa County","AL","Tuscaloosa, AL","01","125",158765.526901388,205515.281984116,0.294457846077412
"Berkeley County","SC","Charleston-North Charleston, SC","45","015",234097.329863434,334975.71986284,0.430924992003352
"Jackson County","OR","Medford, OR","41","029",317576.005604768,428838.724651092,0.350349891310095
"Cabarrus County","NC","Charlotte-Concord-Gastonia, NC-SC","37","025",221942.797766704,341346.836417837,0.537994653814563
"Shelby County","AL","Birmingham-Hoover, AL","01","117",235758.165014265,322756.722610448,0.369016095756089
"Dona Ana County","NM","Las Cruces, NM","35","013",175123.078636582,242504.940611906,0.384768601031483
"Butte County","CA","Chico, CA","06","007",314534.945387253,412671.28018375,0.312004552230826
"Yolo County","CA","Sacramento-Roseville-Folsom, CA","06","113",458413.912817583,608513.469299039,0.327432375598917
"Clay County","FL","Jacksonville, FL","12","019",215173.921186951,321619.606481839,0.494696033365516
"Montgomery County","TN","Clarksville, TN-KY","47","125",182858.232246453,276938.212583181,0.514496827301318
"Lackawanna County","PA","Scranton--Wilkes-Barre, PA","42","069",135801.147093459,184095.920401915,0.355628610966145
"Niagara County","NY","Buffalo-Cheektowaga, NY","36","063",142769.292057754,196059.601174942,0.373261703193361
"Calcasieu Parish","LA","Lake Charles, LA","22","019",197803.669809652,197523.633967676,-0.00141572622108434
"Mohave County","AZ","Lake Havasu City-Kingman, AZ","04","015",223933.609383578,354813.436048838,0.584458166085618
"Delaware County","OH","Columbus, OH","39","041",322878.499642969,429974.282912771,0.331690661930805
"Johnston County","NC","Raleigh-Cary, NC","37","101",207160.54113359,320765.630396845,0.548391545231559
"York County","ME","Portland-South Portland, ME","23","031",299078.84008976,429881.921872761,0.43735317999677
"Okaloosa County","FL","Crestview-Fort Walton Beach-Destin, FL","12","091",232512.8966398,343783.098813217,0.478554969558495
"Washington County","PA","Pittsburgh, PA","42","125",162332.224041085,201281.650134557,0.239936502586289
"Clermont County","OH","Cincinnati, OH-KY-IN","39","025",192033.409642976,267023.189722413,0.390503820240742
"Harrison County","MS","Gulfport-Biloxi, MS","28","047",149538.106250213,200657.20810314,0.341846657917362
"Champaign County","IL","Champaign-Urbana, IL","17","019",155879.378112909,185300.134573411,0.188740530124464
"Elkhart County","IN","Elkhart-Goshen, IN","18","039",160092.292064678,216746.599438959,0.353885291063188
"Richmond County","GA","Augusta-Richmond County, GA-SC","13","245",106776.736358187,158174.740325209,0.48135957063349
"Benton County","WA","Kennewick-Richland, WA","53","005",297234.272290003,414478.492088278,0.394450541974792
"Muscogee County","GA","Columbus, GA-AL","13","215",109322.370798954,148961.578618076,0.362590085903084
"Yuma County","AZ","Yuma, AZ","04","027",161343.093939296,249484.592334728,0.546298550767812
"Anderson County","SC","Greenville-Anderson, SC","45","007",157507.425096301,229617.190252457,0.457818195631528
"Trumbull County","OH","Youngstown-Warren-Boardman, OH-PA","39","155",94080.1038448641,130373.645160609,0.385772759940738
"Hall County","GA","Gainesville, GA","13","139",223284.784088308,338762.160026543,0.517175303322792
"Onslow County","NC","Jacksonville, NC","37","133",165252.653651174,227647.05250292,0.377569724135581
"Hawaii County","HI","Hilo, HI","15","001",361466.194253047,515693.73764194,0.426672108874791
"Saint Louis County","MN","Duluth, MN-WI","27","137",156667.016823229,209162.240332634,0.335075145833899
"Broome County","NY","Binghamton, NY","36","007",115049.579158059,148026.72586923,0.286634222849839
"Racine County","WI","Racine, WI","55","101",182217.503316813,237257.147507006,0.302054650010753
"Sangamon County","IL","Springfield, IL","17","167",135648.693588249,155073.557206909,0.143199783977444
"Deschutes County","OR","Bend, OR","41","017",414795.439215522,673799.991681425,0.624415140522623
"Minnehaha County","SD","Sioux Falls, SD","46","099",206877.594606416,284536.807092908,0.375387255609958
"Livingston County","MI","Detroit-Warren-Dearborn, MI","26","093",267849.152915348,344264.731973416,0.285293338531551
"Sumner County","TN","Nashville-Davidson--Murfreesboro--Franklin, TN","47","165",268687.731453915,404705.826252415,0.506231133302899
"Butler County","PA","Pittsburgh, PA","42","019",228129.856703316,286590.056345455,0.256258433187757
"Hernando County","FL","Tampa-St. Petersburg-Clearwater, FL","12","053",171439.054333349,288702.874357927,0.6839971235292
"El Dorado County","CA","Sacramento-Roseville-Folsom, CA","06","017",490946.80112227,675582.255894509,0.376080370317466
"Saginaw County","MI","Saginaw, MI","26","145",94770.4573525155,133874.720269845,0.412620810426967
"Outagamie County","WI","Appleton, WI","55","087",193545.202221939,257258.331592841,0.329189918631214
"Sarpy County","NE","Omaha-Council Bluffs, NE-IA","31","153",223784.782838661,298298.237428342,0.332969264685892
"Ellis County","TX","Dallas-Fort Worth-Arlington, TX","48","139",238938.912678671,343401.515002671,0.437193762844661
"Tippecanoe County","IN","Lafayette-West Lafayette, IN","18","157",171468.449342805,238241.828435289,0.38942079052099
"Beaufort County","SC","Hilton Head Island-Bluffton, SC","45","013",320289.831993747,470138.792203961,0.467854253372422
"Litchfield County","CT","Torrington, CT","09","005",231998.529624329,320552.535292169,0.381700719445221
"Charlotte County","FL","Punta Gorda, FL","12","015",211337.216023934,341211.05806646,0.614533703461946
"Santa Rosa County","FL","Pensacola-Ferry Pass-Brent, FL","12","113",213896.952145477,326662.795853436,0.527197057166407
"Iredell County","NC","Charlotte-Concord-Gastonia, NC-SC","37","097",231351.94581404,350451.70083444,0.514799020173929
"DeSoto County","MS","Memphis, TN-MS-AR","28","033",193949.458723496,272980.389861238,0.407482091767077
"Newport News City","VA","Virginia Beach-Norfolk-Newport News, VA-NC","51","700",177733.770174653,236102.334900647,0.32840447073529
"Cass County","ND","Fargo, ND-MN","38","017",245235.940966511,288275.39413602,0.17550222451034
"Peoria County","IL","Peoria, IL","17","143",100310.571245655,121082.011375387,0.207071297389616
"Boone County","MO","Columbia, MO","29","019",192605.853774313,265736.395595366,0.37969013084485
"Kanawha County","WV","Charleston, WV","54","039",101972.93249598,124952.317424961,0.225347887586609
"Shasta County","CA","Redding, CA","06","089",268071.698627264,369486.456409895,0.378312064652678
"Ulster County","NY","Kingston, NY","36","111",229354.29156707,350300.270332318,0.527332529680958
"Medina County","OH","Cleveland-Elyria, OH","39","103",212445.95772294,278872.626152132,0.312675605321806
"Bay County","FL","Panama City, FL","12","005",212604.134027719,327836.677850798,0.542005188892781
"Kent County","DE","Dover, DE","10","001",221890.628281154,306879.933829949,0.383023412061847
"Imperial County","CA","El Centro, CA","06","025",229979.543584611,305690.007094007,0.329205208121226
"Vanderburgh County","IN","Evansville, IN-KY","18","163",123893.210450468,165029.053830883,0.33202661575116
"Shawnee County","KS","Topeka, KS","20","177",123272.669653728,164368.561555948,0.333373910191602
"Licking County","OH","Columbus, OH","39","089",191574.254030469,268549.354393755,0.401802949737933
"Johnson County","TX","Dallas-Fort Worth-Arlington, TX","48","251",211977.838292711,309930.021914147,0.462086906868903
"Washington County","UT","St. George, UT","49","053",324194.031131613,530546.055714539,0.636507784744354
"Muskegon County","MI","Muskegon, MI","26","121",139338.350439876,207172.786828371,0.48683249209101
"Scott County","IA","Davenport-Moline-Rock Island, IA-IL","19","163",165452.569356063,201832.67103394,0.219882361570252
"Porter County","IN","Chicago-Naperville-Elgin, IL-IN-WI","18","127",211282.445797728,283104.718466233,0.339934879101428
"Lee County","AL","Auburn-Opelika, AL","01","081",211681.253008648,272893.297744168,0.289170835232253
"Carroll County","MD","Baltimore-Columbia-Towson, MD","24","013",339394.184299922,426994.286943622,0.258107259039795
"Hendricks County","IN","Indianapolis-Carmel-Anderson, IN","18","063",208840.261593109,300340.729227214,0.438136147388948
"McLean County","IL","Bloomington, IL","17","113",167143.233985962,200864.052681718,0.201748033058811
"Winnebago County","WI","Oshkosh-Neenah, WI","55","139",179331.220777673,236046.831849491,0.316261779883443
"Pitt County","NC","Greenville, NC","37","147",143490.904893707,202884.815380058,0.413921081132966
"Guadalupe County","TX","San Antonio-New Braunfels, TX","48","187",232784.872199309,322262.35027618,0.384378405828111
"Kent County","RI","Providence-Warwick, RI-MA","44","003",246763.159242084,340284.731194608,0.378993251017568
"Alamance County","NC","Burlington, NC","37","001",166836.552125266,240414.419699412,0.441017670509645
"Kenosha County","WI","Chicago-Naperville-Elgin, IL-IN-WI","55","059",197039.141342736,251652.838113469,0.277171816719076
"Wyandotte County","KS","Kansas City, MO-KS","20","209",111234.100010408,161071.224324727,0.448038185319564
"Kootenai County","ID","Coeur d'Alene, ID","16","055",304476.958369437,543071.342515582,0.783620492742336
"Kenton County","KY","Cincinnati, OH-KY-IN","21","117",171212.553807926,230362.252062838,0.345475240800794
"Beaver County","PA","Pittsburgh, PA","42","007",130487.733005529,160980.98429921,0.233686727413597
"Monroe County","PA","East Stroudsburg, PA","42","089",165241.148824708,268538.084988874,0.625128407172633
